	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
POLR2L	0.12694132	0.08829169	0.42757148	0.9852337	0.97242683	0.73833185	0.95130366	0.0038501737	0.8965998	0.0060039316	0.0007860614	0.00057135406	0.9958674	0.09344469	0.7968509	0.03850946
STN1	0.084516406	0.16403523	0.9306469	0.6040562	0.94373655	0.7502013	0.84171635	0.17757455	0.71698004	0.11259145	0.00682421	0.023451757	0.97648865	0.14153075	0.94294536	0.07551209
TEN1	0.084516406	0.16403522	0.9306469	0.6040562	0.94373655	0.7502013	0.8417164	0.17757453	0.71698004	0.11259145	0.00682421	0.023451746	0.97648865	0.14153072	0.94294536	0.075512074
ANKRD28	0.07200249	0.1291357	0.962457	0.90134764	0.9845828	0.06342535	0.76931745	0.0506418	0.6713433	0.04471265	0.00063507655	0.016992206	0.9709806	0.12824807	0.9027174	0.04737195
ATRX	0.05624494	0.051371563	0.955261	0.8636281	0.97780573	0.93927294	0.97602093	0.045825474	0.9004141	0.01433148	0.0004660846	0.0005306908	0.9978649	0.032394305	0.8881883	0.0080357455
BLM	0.08042408	0.11537881	0.9603031	0.15204953	0.94018596	0.2678377	0.72071564	0.29726928	0.2505103	0.4983603	0.005085694	0.12970553	0.9889677	0.15264808	0.9391619	0.035267554
DAXX	0.11346879	0.09092818	0.9461258	0.91603243	0.9838972	0.7588769	0.95957726	0.04131904	0.9043505	0.017429896	0.0002375741	0.0045046	0.9745842	0.045047972	0.9142697	0.06321009
FEN1	0.101656854	0.18729956	0.93413013	0.74060506	0.9569241	0.61394554	0.87709713	0.1754836	0.75749123	0.09636898	0.0029355239	0.01963868	0.974446	0.11358065	0.95775956	0.09095294
LIG1	0.16624212	0.16782267	0.8754904	0.83485407	0.91247004	0.78364635	0.9009877	0.08898714	0.7237151	0.047194064	0.006725556	0.011647636	0.9896964	0.3471748	0.9220293	0.24535893
PIF1	0.07033855	0.22456545	0.94048375	0.84094834	0.97512597	0.611681	0.8932835	0.20278256	0.8009442	0.079059206	0.0011045429	0.008387185	0.9806669	0.053847227	0.9829495	0.05822716
PPP6C	0.088582166	0.116872616	0.9678362	0.92333406	0.9885815	0.058577046	0.7681836	0.047662932	0.702547	0.03738851	0.0005300228	0.024187518	0.9590819	0.14130819	0.9069885	0.07277095
PPP6R3	0.07194179	0.12918942	0.9624782	0.9012656	0.98458475	0.063455835	0.7691552	0.05063206	0.6713054	0.044700935	0.0006352984	0.017003113	0.970992	0.12824334	0.9027341	0.04738099
WRN	0.08066134	0.14753893	0.9693787	0.25881138	0.9366712	0.57635015	0.79880315	0.3012549	0.42212406	0.31413913	0.006034838	0.07599112	0.9902412	0.118208654	0.9460333	0.03735558
ACE	0.3085108	0.85526687	0.43369597	0.5960996	0.73213524	0.21912624	0.14420365	0.84237605	0.54964095	0.8514151	0.37679908	0.6022727	0.24088585	0.03588679	0.5237914	0.961711
KNG1	0.41878632	0.8003312	0.31751204	0.89755124	0.7473148	0.19808221	0.21629769	0.7542174	0.6533986	0.6575592	0.2694505	0.1739925	0.24966535	0.12003429	0.4780021	0.93933445
ACE2	0.24819694	0.82943493	0.5028329	0.61745477	0.9205323	0.16918676	0.1721813	0.91834295	0.5590378	0.5810629	0.5405986	0.419793	0.3965926	0.053698923	0.4801613	0.9713623
AGT	0.4833102	0.5675374	0.5666089	0.5868047	0.8219288	0.4189491	0.54074055	0.8011018	0.58979094	0.36793154	0.5403734	0.16595778	0.41786858	0.16465302	0.4552092	0.8584705
FURIN	0.2232818	0.85824066	0.20970485	0.844483	0.84946954	0.28931114	0.2610708	0.63838017	0.49949506	0.25585097	0.31382433	0.15167677	0.391958	0.26218113	0.7353831	0.58927995
ACP1	1.109634e-06	0.9999887	0.00065601856	0.9985391	0.96829337	0.064534195	0.999931	0.998309	0.8717148	0.4070737	4.0969953e-05	0.15491696	4.577253e-06	0.00048049688	0.999902	0.99781966
ARHGAP35	0.07196185	0.6988751	0.3259252	0.51206213	0.94654787	0.30217436	0.3133942	0.7665052	0.19434048	0.6686696	0.43828022	0.38640133	0.23343718	0.40485185	0.7192542	0.61125225
ACSBG1	0.5686775	0.58129126	0.69942594	0.9988098	0.8269131	0.16758727	0.93060124	0.020001339	0.7047668	0.16763684	0.00020029859	0.56814766	0.9292543	0.36057362	0.99314946	0.83853924
PPARA	0.5797704	0.702394	0.34050673	0.9963863	0.68143487	0.13693087	0.9042207	0.008640011	0.6030095	0.19112696	0.00025009876	0.015325412	0.97933125	0.22589388	0.99509096	0.7328718
PPARG	0.7484717	0.46867743	0.60961074	0.9944997	0.7596951	0.101215646	0.97456634	0.0062914225	0.6199496	0.2747138	0.00019916757	0.051189326	0.9781422	0.19690157	0.99716693	0.6444194
RXRA	0.6131966	0.6517965	0.41249225	0.99360967	0.7249215	0.19522472	0.94124097	0.007640492	0.6180753	0.09864809	0.00016355155	0.0134206	0.9842733	0.26546732	0.9953621	0.7752671
RXRB	0.57286507	0.65947014	0.3942412	0.99469995	0.61120373	0.1304053	0.91402876	0.0065713925	0.6595126	0.17537042	0.0002142766	0.0065617654	0.9897433	0.21678631	0.9945035	0.7095909
RXRG	0.5747612	0.6672366	0.37075672	0.9952171	0.6069793	0.11800841	0.9117616	0.0065483195	0.65462327	0.18920334	0.00022137353	0.005556629	0.99053884	0.20521428	0.99432904	0.6947808
ACSBG2	0.5696535	0.581721	0.6998958	0.9988066	0.825914	0.16845667	0.93038183	0.019957442	0.7061398	0.16763657	0.00020005218	0.5681726	0.92929	0.36102787	0.99316424	0.8384399
ACSL1	0.5682175	0.58217037	0.6988581	0.99880004	0.82644504	0.16872199	0.9298921	0.020009873	0.7057756	0.16693048	0.00019936422	0.5668087	0.92926013	0.360451	0.9931536	0.83874625
ACSL3	0.56854075	0.5815914	0.6980872	0.998803	0.82618487	0.16765682	0.93009686	0.019983232	0.70550436	0.16713645	0.00020021552	0.56591356	0.9296132	0.36058614	0.9931196	0.8388194
ACSL4	0.56538576	0.57857454	0.6936951	0.9988311	0.825931	0.16588321	0.9311541	0.019452922	0.7030403	0.16809987	0.00020599838	0.5546077	0.9310822	0.3601997	0.9930524	0.8363037
ACSL5	0.5707183	0.5841065	0.7020464	0.9987935	0.8272807	0.1690617	0.9297508	0.020446286	0.706129	0.16686122	0.0001963185	0.5750853	0.92832136	0.3603755	0.9931978	0.84034735
ACSL6	0.5682721	0.5811648	0.6987014	0.9987923	0.82623553	0.168748	0.92981577	0.019955292	0.7062683	0.16655849	0.000198783	0.56766754	0.9291975	0.36107895	0.9931375	0.839177
ACTA2	0.00343379	0.9929056	0.2637361	0.9977442	0.9475153	0.124248944	0.9204654	0.96629655	0.88958144	0.4441805	0.019928211	0.6381663	0.00029575996	0.0599939	0.9958008	0.9916998
MYH10	0.10350289	0.41329676	0.9565964	0.9999336	0.9851016	0.023141272	0.14395799	0.52150893	0.86930436	0.78791434	0.017424596	0.98621064	0.00046042414	0.894322	0.99537486	0.9998087
MYH11	0.610882	0.608505	0.81055915	0.9976047	0.80771816	0.17169976	0.13134383	0.45063323	0.77534455	0.77979577	0.323988	0.792212	0.12372038	0.49201548	0.9791829	0.8630408
MYH14	0.10359489	0.41340762	0.9564699	0.9999331	0.9850655	0.02318704	0.14375474	0.52087986	0.86902237	0.788199	0.017323676	0.9862185	0.0004632633	0.8944955	0.99539596	0.9998079
MYH9	0.09141806	0.782976	0.6473913	0.8481295	0.3364975	0.088118404	0.15672499	0.15906085	0.7314719	0.65281516	0.058128264	0.39085287	0.30230057	0.8885468	0.8667349	0.8703578
MYL6	0.6108806	0.6085039	0.8105602	0.9976047	0.8077202	0.17169963	0.13134384	0.4506345	0.7753442	0.7797982	0.32398725	0.7922131	0.12371828	0.49201778	0.979183	0.86304265
MYL6B	0.6200929	0.6101499	0.80622345	0.99741095	0.80021423	0.17425805	0.12930655	0.4453042	0.7718998	0.78323185	0.3335482	0.7830109	0.13381732	0.49087816	0.97893494	0.8533958
MYL9	0.608094	0.6071382	0.8129763	0.99767846	0.8101352	0.17055859	0.1321028	0.4521991	0.7762453	0.77858776	0.32074773	0.7961232	0.12053498	0.49416074	0.9791724	0.86686844
ADAM17	0.22925411	0.8409438	0.7423178	0.9542968	0.97200495	0.05798766	0.63249356	0.76574594	0.68225837	0.27621877	0.046422705	0.70176893	0.09501164	0.16603632	0.91552067	0.96794754
CDC42	0.0027951635	0.26739362	0.98799163	0.9999994	0.99978954	0.015117709	0.32000375	0.98308545	0.9931297	0.16825853	0.045288067	0.9983918	3.2658286e-07	0.29001153	0.99649626	0.9999976
HTT	0.48926312	0.54835486	0.6081468	0.9498972	0.9143375	0.014408897	0.100749336	0.61125904	0.12190805	0.46428004	0.2106474	0.37810516	0.6513162	0.3713951	0.97358626	0.11018163
MMP1	0.34811103	0.83674854	0.5863652	0.8957081	0.821603	0.32360265	0.70223314	0.7771435	0.5943727	0.39156958	0.26744282	0.49946687	0.12922312	0.1794136	0.8764642	0.6480653
MMP12	0.040753994	0.9619587	0.7437821	0.9293459	0.9014407	0.12885484	0.72455204	0.9151263	0.66794395	0.519859	0.17786697	0.5292084	0.033165485	0.11615806	0.9695929	0.9210578
MMP13	0.14406027	0.9017293	0.7346384	0.9356056	0.83883816	0.23367101	0.64519536	0.8766687	0.6786709	0.48199168	0.24513042	0.425222	0.097847044	0.16831258	0.9504133	0.82467985
MMP14	0.259295	0.91678107	0.8490556	0.66507393	0.88231796	0.12848833	0.26384848	0.9210629	0.60516953	0.50627524	0.42001754	0.37715763	0.1576162	0.17153788	0.90848637	0.7573654
MMP15	0.420396	0.9312978	0.9337535	0.6557198	0.8004587	0.08022933	0.24409136	0.91609544	0.7605758	0.42352918	0.5677645	0.39849377	0.106682844	0.17008881	0.8681067	0.7193924
MMP16	0.0031792948	0.994524	0.27816236	0.98540133	0.98267317	0.022754438	0.71517974	0.988574	0.8036456	0.384205	0.050437987	0.70592344	0.008173804	0.050759766	0.9785703	0.9981772
MMP19	0.047401335	0.96677846	0.5716784	0.9082324	0.81163937	0.24634786	0.6948161	0.94511306	0.7112011	0.4474141	0.19993828	0.31076115	0.04077057	0.112615064	0.962472	0.80172503
MMP2	0.28810814	0.9038083	0.70349723	0.93462867	0.8908748	0.21892063	0.66531146	0.85658973	0.6951765	0.47431973	0.23249388	0.4633574	0.067263894	0.102648444	0.96156883	0.76820356
MMP20	1.1374993e-05	0.99987113	0.031707563	0.99983716	0.98062116	0.04269363	0.9966336	0.99794394	0.98269826	0.3089183	0.00051033846	0.4959993	1.6441224e-06	0.002366278	0.99961394	0.9993969
MMP21	4.309654e-06	0.9999782	0.008457603	0.99916875	0.96842176	0.035526976	0.99877876	0.9981287	0.98196584	0.29477435	0.00031528357	0.2987669	1.094601e-06	0.0009767439	0.999635	0.99892056
MMP23B	4.3010646e-06	0.9999778	0.008507774	0.9991937	0.96877015	0.03573619	0.99877423	0.9981364	0.9819195	0.29623768	0.0003105791	0.3051606	1.1005935e-06	0.0009886666	0.99963915	0.998939
MMP24	5.0707895e-06	0.9998956	0.032238204	0.9997949	0.984615	0.01859568	0.99822694	0.99754375	0.98956406	0.3855153	0.0004479444	0.4842919	4.1738326e-07	0.0017640917	0.99931204	0.9998271
MMP25	5.0517283e-06	0.9998957	0.03210578	0.999795	0.9845851	0.018647486	0.9982292	0.9975425	0.98951095	0.38614202	0.00044503194	0.48633447	4.2017894e-07	0.001764694	0.99931824	0.99982625
MMP28	4.289141e-06	0.99997795	0.008490251	0.9991609	0.96862036	0.036084756	0.9987503	0.99813986	0.98218775	0.29187912	0.00031395987	0.30091393	1.0949047e-06	0.0009883487	0.9996325	0.998922
MMP7	0.12159277	0.9337858	0.67734253	0.907054	0.84020776	0.2709639	0.59508395	0.89438057	0.6777767	0.48116773	0.19626693	0.40680653	0.10488123	0.13128966	0.9588487	0.8136259
MMP8	0.15441428	0.8764167	0.6090773	0.84010804	0.73364985	0.297703	0.7230735	0.84598553	0.64779115	0.44981775	0.245602	0.35990554	0.10753155	0.20246369	0.85731286	0.7835235
MMP9	0.17390878	0.89637375	0.7911279	0.92418265	0.84331965	0.17465723	0.6090665	0.8568618	0.74436986	0.4230606	0.34296137	0.5131416	0.043126035	0.15580185	0.91171294	0.838336
MYL10	0.60443497	0.58218247	0.8340009	0.9978321	0.8186445	0.18086495	0.14960156	0.4720855	0.7584984	0.7863408	0.3479829	0.79731333	0.110630244	0.5159509	0.9770348	0.87321365
MYL12A	0.57401663	0.5951709	0.82882154	0.9980578	0.82831925	0.16685551	0.14963996	0.47990933	0.7763141	0.77505887	0.32565865	0.81037045	0.08864892	0.50195	0.9792718	0.89264643
MYL12B	0.5993654	0.59117496	0.824642	0.9977871	0.813542	0.17290413	0.14502482	0.46040305	0.7646871	0.7858534	0.33714503	0.79706943	0.1084948	0.5111739	0.9784651	0.8795454
MYL5	0.60443497	0.58218247	0.8340009	0.9978321	0.8186445	0.18086493	0.14960156	0.4720855	0.7584984	0.7863408	0.3479829	0.79731333	0.11063019	0.5159509	0.9770348	0.8732137
MYL7	0.60443497	0.58218247	0.834001	0.9978321	0.8186445	0.18086495	0.1496016	0.4720855	0.7584984	0.7863408	0.3479829	0.79731333	0.11063022	0.5159509	0.9770348	0.8732137
MYLPF	0.6153052	0.57315314	0.836351	0.9978744	0.8248233	0.17997009	0.15122502	0.46791345	0.7592708	0.78239024	0.34363002	0.8024658	0.109581485	0.515999	0.97680795	0.87603885
RHOG	0.118853964	0.33476424	0.8500996	0.99011236	0.9148863	0.24793714	0.34431934	0.79276335	0.9159326	0.34355175	0.38083574	0.8898905	0.0029834304	0.47635362	0.79272085	0.98856354
RHOJ	0.10451224	0.65966505	0.77390563	0.892141	0.76933974	0.3124062	0.42548776	0.8159334	0.81821513	0.45708477	0.5170101	0.59131444	0.014279128	0.34287244	0.8619466	0.90363574
RHOQ	0.09329856	0.7288385	0.91787857	0.99980754	0.97410315	0.11480555	0.67991185	0.7716245	0.9008857	0.32469544	0.040502872	0.9346195	0.0010805632	0.2773671	0.9856148	0.99627835
SMAD2	0.3332191	0.24351782	0.8825125	0.92712456	0.9740182	0.04369086	0.54941833	0.06893715	0.7314907	0.22600228	0.010223978	0.20118207	0.6673679	0.20217413	0.9712421	0.83795714
SMAD3	0.26248428	0.2540442	0.8946158	0.90322596	0.9706308	0.038564928	0.50728184	0.06474834	0.7206945	0.21725771	0.010142493	0.16737837	0.6868824	0.2118356	0.96575946	0.810202
SMAD4	0.26258174	0.27358282	0.90030247	0.94330716	0.9700789	0.030253056	0.6920377	0.039859984	0.75447524	0.14466771	0.0065443534	0.13191915	0.7182594	0.23928821	0.95392644	0.67367685
TNFAIP8	0.38910827	0.17795847	0.9842807	0.96342945	0.98798543	0.22803786	0.38316163	0.687741	0.70847493	0.6777864	0.13952723	0.8517286	0.08375956	0.3468541	0.9727414	0.9004947
ACTB	0.004846957	0.9559314	0.46329883	0.99114424	0.87157065	0.41196322	0.8343047	0.9521861	0.8157871	0.4726078	0.030774822	0.47271603	0.0036038323	0.13633405	0.99349266	0.9408424
CETN2	0.009141665	0.19607754	0.98979187	0.9942503	0.9938839	0.09028326	0.52051294	0.96338725	0.6846635	0.14155373	8.685352e-06	0.12846717	0.9244442	0.9085583	0.9997398	0.98141164
COPS2	0.0010209968	0.0841558	0.9999485	0.07084068	0.04908394	0.9688107	0.009752148	0.99968004	0.7434595	0.9621315	0.000640959	0.001069075	0.94449055	0.9999808	0.9694762	0.9972242
COPS3	0.0010209968	0.08415585	0.9999485	0.07084065	0.049083974	0.9688107	0.009752148	0.99968004	0.7434595	0.9621315	0.0006409584	0.0010690734	0.94449055	0.9999808	0.9694762	0.9972242
COPS4	0.0010209968	0.08415581	0.9999485	0.070840694	0.049084026	0.9688107	0.009752148	0.99968004	0.74345964	0.9621315	0.0006409584	0.0010690724	0.94449055	0.9999808	0.9694762	0.9972242
COPS5	0.0010664602	0.08624053	0.9999461	0.07289413	0.04793103	0.96851134	0.00981311	0.99965715	0.7488669	0.9619574	0.000660851	0.0011346234	0.9436069	0.99997985	0.96966493	0.99729925
COPS6	0.0010209962	0.08415568	0.9999485	0.07084052	0.04908384	0.9688108	0.009752134	0.99968004	0.7434593	0.9621316	0.0006409602	0.0010690759	0.94449055	0.9999808	0.9694761	0.9972242
COPS7A	0.0010209978	0.08415581	0.9999485	0.070840664	0.04908392	0.9688107	0.009752157	0.99968004	0.74345946	0.9621315	0.0006409596	0.0010690754	0.94449055	0.9999808	0.9694762	0.9972242
COPS7B	0.0010209962	0.08415568	0.9999485	0.07084049	0.04908384	0.9688108	0.009752144	0.99968004	0.7434592	0.9621315	0.0006409605	0.0010690765	0.94449055	0.9999808	0.9694761	0.9972242
COPS8	0.0010209973	0.08415583	0.9999485	0.070840664	0.04908393	0.9688107	0.009752148	0.99968004	0.7434595	0.9621315	0.000640959	0.001069075	0.94449055	0.9999808	0.9694762	0.9972242
CTNNA2	3.2399828e-06	0.9999845	0.0028686915	0.9978067	0.95920867	0.062003434	0.99947137	0.99769294	0.9769767	0.24643835	0.00020112284	0.12611766	2.3319255e-06	0.0008375882	0.9994246	0.99808025
CTNNA3	5.5786263e-06	0.99992454	0.007420653	0.99965644	0.97449374	0.07634197	0.9994491	0.9852276	0.9507109	0.19334702	0.00030201307	0.5576916	2.4737546e-06	0.004200598	0.999736	0.99893385
CUL4A	0.0036148077	0.09463159	0.9974751	0.9910876	0.9937836	0.012598769	0.04206088	0.99108654	0.78833985	0.24636413	1.488228e-06	0.014664268	0.9836338	0.9974866	0.99992216	0.9989785
CUL4B	0.0036148108	0.09463175	0.9974751	0.9910876	0.9937836	0.012598757	0.042060975	0.99108654	0.78833985	0.24636395	1.4882207e-06	0.014664262	0.9836338	0.9974866	0.99992216	0.9989785
DDB1	0.003614816	0.09463169	0.9974751	0.9910876	0.9937836	0.012598781	0.04206089	0.99108654	0.78834	0.24636407	1.4882264e-06	0.014664262	0.9836338	0.9974866	0.99992216	0.9989785
DDB2	0.003426271	0.09536292	0.9973847	0.9907438	0.99361825	0.0125720445	0.041394312	0.9915706	0.78046703	0.24993251	1.503859e-06	0.01349427	0.9839436	0.9976507	0.99992216	0.9989759
GPS1	0.0010209968	0.08415574	0.9999485	0.07084055	0.049083862	0.9688108	0.009752139	0.99968004	0.74345934	0.9621315	0.0006409608	0.0010690769	0.94449055	0.9999808	0.9694761	0.9972242
H4C1	0.3641831	0.13358052	0.9984347	0.7219935	0.98157203	0.58125025	0.98575103	0.23192903	0.70637	0.09721759	0.00010465958	0.027068108	0.99081415	0.016036715	0.9979545	0.13543683
ITGA2B	0.1031334	0.8231136	0.68601334	0.99999976	0.99539316	0.12209434	0.74813074	0.95680404	0.9814231	0.24148273	0.0160944	0.8476662	0.00014488779	0.056759946	0.99892944	0.99784863
ITGB3	0.3901806	0.88036704	0.45635638	0.9999995	0.99402374	0.1074812	0.784387	0.8904694	0.96727544	0.24690688	0.012679633	0.78619045	0.00045993115	0.049350396	0.9982651	0.99277145
PIP5K1A	0.019798707	0.8148986	0.8615947	0.99999714	0.98940605	0.21378276	0.95054066	0.88977987	0.84332365	0.24480286	0.0049663438	0.99240315	0.0030815792	0.057726685	0.9833022	0.98748106
PIP5K1B	0.02237654	0.80259347	0.8663085	0.9999962	0.9884996	0.21795589	0.94595075	0.8846443	0.8364544	0.25782207	0.0059158592	0.99077225	0.004229846	0.058211617	0.9816445	0.9857091
PIP5K1C	0.014340676	0.88323915	0.73056173	0.9999962	0.99297535	0.17960139	0.9693607	0.90759575	0.8778777	0.1963467	0.0029831566	0.9879973	0.0012706859	0.03959198	0.9889108	0.99360836
RAD23B	0.004544556	0.05023539	0.9980843	0.9899569	0.99587494	0.034985974	0.014103015	0.99406946	0.83456373	0.1294863	3.7214577e-06	0.04047384	0.9922975	0.99843055	0.9999232	0.9988882
RBX1	0.014696147	0.08876452	0.9986551	0.6659652	0.9942011	0.03324387	0.03712722	0.9177149	0.9460396	0.015703237	4.5680517e-06	0.0017063502	0.50621104	0.99180615	0.9980934	0.9923982
STK3	0.92160296	0.47409818	0.7152225	0.62913996	0.86092174	0.16358823	0.7418292	0.43093684	0.69056404	0.49953482	0.096123256	0.3324043	0.410473	0.20546886	0.93102986	0.6381277
XPC	0.0066692787	0.063643396	0.998128	0.9905719	0.99642366	0.02193227	0.026072554	0.98921365	0.7499604	0.10041095	4.7380277e-06	0.06355348	0.9892113	0.9979	0.9998777	0.9984856
ACTN1	0.2144302	0.53116626	0.52944267	0.86192805	0.64798975	0.45089802	0.5590163	0.64592314	0.65091807	0.4028185	0.5187768	0.58844876	0.16677739	0.4436081	0.5449186	0.71533966
ACTN4	0.0011921943	0.73622346	0.91546047	1.0	0.9986307	0.15794161	0.8785368	0.9827492	0.97529477	0.16509089	0.0030225469	0.99915993	2.3737246e-06	0.19644932	0.99918145	0.99995077
AFDN	0.067424886	0.6117481	0.5710511	0.98674846	0.8854342	0.28321588	0.8118842	0.7163766	0.7716527	0.26303756	0.24389589	0.8173261	0.016199954	0.29362512	0.7795309	0.92318815
ARHGAP10	0.32276106	0.5201499	0.53011096	0.7493684	0.64295673	0.4855977	0.5480421	0.68235844	0.5126461	0.45399567	0.57404643	0.4800738	0.2882931	0.42824316	0.6241513	0.6998888
CASP3	0.4317731	0.5073464	0.9547417	0.99823356	0.9310638	0.16179593	0.9196608	0.37885174	0.7700209	0.49421483	0.0043892786	0.957653	0.5736136	0.04140031	0.9113043	0.5720344
CASP6	0.3355131	0.42083296	0.9589876	0.98874706	0.9008616	0.11203986	0.86495155	0.3307607	0.81478465	0.42744255	0.009094719	0.77401805	0.5993182	0.06667838	0.8480764	0.63944197
CASP7	0.54978794	0.53473824	0.92499024	0.99455065	0.93112504	0.08022819	0.9268246	0.33581856	0.7123126	0.5406518	0.006220081	0.8677206	0.43249297	0.051705264	0.9462399	0.53376806
EVL	0.012687605	0.93181515	0.4977781	0.96164113	0.7538581	0.61446774	0.5810697	0.9496718	0.7359735	0.531154	0.303005	0.4250779	0.0107016	0.20704868	0.9888735	0.7880695
EZR	0.4813626	0.7179006	0.5800931	0.9014047	0.44071966	0.086564854	0.42274413	0.07612274	0.6575081	0.67779577	0.036952127	0.5307363	0.45570883	0.772783	0.9023128	0.6419034
FLNB	1.0	0.0009558612	0.020651693	0.99999964	0.9990288	0.0002015348	1.0	5.8199356e-07	0.49653527	0.9996486	0.026310673	0.996579	0.02301011	0.006544629	0.99996173	0.0037909173
FLNC	0.01333219	0.896328	0.62048835	0.94198763	0.7670916	0.7373322	0.32580325	0.9556143	0.8312484	0.42686424	0.3926731	0.46604428	0.012261686	0.2919873	0.9844022	0.7471829
GSK3B	0.99743193	0.39545116	0.6142804	0.9995946	0.9990797	0.027006136	0.9938321	0.012166576	0.799643	0.056672014	0.0002103208	0.90861636	0.046484284	0.12842856	0.9991543	0.9871682
ILK	0.3989105	0.22156447	0.8716607	0.9590683	0.9341244	0.142581	0.5488051	0.24608228	0.71533376	0.2925798	0.06940024	0.49168244	0.51478755	0.19507961	0.80635065	0.75821316
IQGAP1	0.00014528111	0.61759615	0.9835089	1.0	0.99994814	0.009078597	0.35359937	0.9937192	0.996906	0.17745525	0.00024065963	0.9998103	3.6944245e-09	0.32904622	0.9983113	1.0
MLLT4	0.08477913	0.5532777	0.799757	0.9951297	0.89061004	0.2816669	0.51917815	0.7309013	0.88739526	0.27090135	0.34393245	0.87647593	0.01040035	0.33617523	0.8166611	0.968474
MSN	0.10356715	0.8185256	0.59892154	0.7612898	0.24831155	0.10443398	0.17798688	0.13597429	0.6885162	0.63824815	0.07127146	0.31412974	0.46202597	0.88334787	0.83137524	0.7596556
MYL2	0.516789	0.39312178	0.76071376	0.99860376	0.75669724	0.06224253	0.081238754	0.23849143	0.9020634	0.93137956	0.16219082	0.82124525	0.092869654	0.2930025	0.9907583	0.72516114
PFN1	0.008488349	0.9406092	0.4743593	0.9761356	0.8377251	0.5490491	0.7358088	0.95270914	0.7127014	0.5369802	0.18279229	0.5041711	0.0030157377	0.13126366	0.9942979	0.8723712
PFN2	0.008328943	0.9394049	0.48605785	0.97569555	0.83941966	0.5553167	0.71558464	0.9535667	0.7223943	0.5306837	0.18282206	0.5160323	0.0031383173	0.13615714	0.99424416	0.87373704
PFN3	0.008296219	0.9404437	0.47638953	0.97507495	0.83811456	0.55207205	0.72990054	0.95235753	0.71064395	0.53315264	0.19101536	0.49394187	0.003145782	0.13300927	0.9941248	0.8714017
PFN4	0.0084910905	0.9440573	0.4572178	0.977033	0.83556694	0.5358277	0.7607569	0.9505102	0.6877822	0.55375695	0.20672174	0.46266803	0.0032515826	0.12475176	0.99417853	0.8695927
PRKCA	0.9479294	0.6799594	0.93437517	0.99999964	0.99985135	0.012741607	0.99645495	0.2513983	0.53803086	0.18777116	0.00044281114	0.9998554	9.450656e-06	0.32596746	0.9997913	0.9986456
PTK2	0.026357843	0.7552458	0.84063816	0.9999999	0.99864334	0.10288322	0.8375403	0.96675706	0.98748744	0.17656815	0.003975488	0.98818797	1.7499655e-05	0.041091576	0.99922776	0.9995401
PTK2B	0.20479548	0.6635828	0.7518776	0.9999999	0.99883264	0.053929362	0.94727445	0.8947289	0.9818131	0.26520514	0.0058699725	0.99325377	3.0986837e-05	0.032054342	0.99870276	0.9992187
PXN	0.719749	0.40810165	0.9478918	0.99984264	0.99007726	0.112223215	0.40536755	0.6187249	0.68845755	0.52696157	0.12659362	0.98283505	0.0056824223	0.595571	0.9872651	0.99152726
RDX	0.10363664	0.8196423	0.60072833	0.75931495	0.24658121	0.103965424	0.17680773	0.13542135	0.6896795	0.63985986	0.07100038	0.31405038	0.4641398	0.8834565	0.83262235	0.7583812
THRA	0.7873527	0.78946894	0.5407955	0.9985488	0.9722907	0.05878189	0.2619752	0.60743606	0.5975307	0.7115396	0.009025209	0.2234781	0.46794352	0.22775736	0.98124576	0.89342266
TLN1	0.5468392	0.6388111	0.9209001	0.9997408	0.9753915	0.118605845	0.21650583	0.71883905	0.6390951	0.60072213	0.22080469	0.97477084	0.008339134	0.71210617	0.9917748	0.9889936
TLN2	0.023187753	0.88974494	0.7805664	0.9999639	0.9492834	0.34025002	0.7251394	0.9669394	0.91468287	0.21069384	0.10693095	0.9579864	0.00068874424	0.3339233	0.98661345	0.995723
VASP	0.098453335	0.7558387	0.3799037	0.89564544	0.6853376	0.4147348	0.71867007	0.73658985	0.68723977	0.38475338	0.3384287	0.54385436	0.081612274	0.29143813	0.71024704	0.7532107
VCL	0.54334974	0.6347531	0.919229	0.99974126	0.9751788	0.12050262	0.23049352	0.71419054	0.6199066	0.6080307	0.22914718	0.97446626	0.00825097	0.7208763	0.9904208	0.9883946
WAS	0.005183537	0.8902545	0.3490884	0.9879771	0.7110099	0.8443459	0.8643381	0.9051634	0.8012605	0.49277788	0.059518352	0.5951649	0.007845029	0.064662755	0.97076654	0.70306957
WASF3	0.0052178926	0.8957185	0.3296004	0.9857357	0.69269675	0.852222	0.86301833	0.90342206	0.79429454	0.4995292	0.061171383	0.57612634	0.008872059	0.06259962	0.9696516	0.673383
WASL	0.0050624595	0.88740677	0.3601828	0.9899386	0.7239016	0.8431798	0.85393465	0.9078203	0.81530356	0.48551506	0.05604139	0.62248766	0.0070813657	0.06565951	0.97388554	0.7282595
ACTC1	0.008805626	0.9726094	0.25584218	0.9951131	0.8510986	0.12929992	0.78670543	0.8679716	0.92386484	0.64699477	0.020313678	0.58067924	0.0023384497	0.046648398	0.9927543	0.941046
MYH6	0.5419581	0.41474494	0.73513275	0.99828774	0.7251799	0.059964936	0.07958551	0.21971078	0.9084638	0.9358165	0.14219308	0.80901766	0.11746796	0.25614482	0.99184495	0.65793383
